officialAdministrativeCode	adminArea1	adminArea2	adminArea3	latitude	longitude	nx	ny	officialOrder
4782034000	경상북도	청도군	이서면	35.660231	128.672889	90	86	2919
4782035000	경상북도	청도군	운문면	35.712589	128.915464	95	87	2920
4782036000	경상북도	청도군	금천면	35.683847	128.894886	94	87	2921
4782037000	경상북도	청도군	매전면	35.664042	128.857867	94	86	2922
4783000000	경상북도	고령군		35.722986	128.265022	83	87	2923
4783025300	경상북도	고령군	대가야읍	35.730542	128.267903	83	87	2924
4783031000	경상북도	고령군	덕곡면	35.776347	128.235178	82	88	2925
4783032000	경상북도	고령군	운수면	35.766078	128.292597	84	88	2926
4783033000	경상북도	고령군	성산면	35.746919	128.362075	85	88	2927
4783034000	경상북도	고령군	다산면	35.822783	128.456533	86	89	2928
4783035000	경상북도	고령군	개진면	35.705192	128.3524	85	87	2929
4783036000	경상북도	고령군	우곡면	35.674869	128.344175	84	86	2930
4783037000	경상북도	고령군	쌍림면	35.676794	128.244067	83	86	2931
4784000000	경상북도	성주군		35.919149	128.282992	83	91	2932
4784025000	경상북도	성주군	성주읍	35.919089	128.289613	83	91	2933
4784031000	경상북도	성주군	선남면	35.900842	128.351736	85	91	2934
4784032000	경상북도	성주군	용암면	35.836264	128.336828	84	90	2935
4784033000	경상북도	성주군	수륜면	35.83295	128.192362	82	90	2936
4784034000	경상북도	성주군	가천면	35.884399	128.166184	81	91	2937
4784035500	경상북도	성주군	금수강산면	35.919578	128.175782	81	91	2938
4784036000	경상북도	성주군	대가면	35.91032	128.228743	82	91	2939
4784037000	경상북도	성주군	벽진면	35.948495	128.216406	82	92	2940
4784038000	경상북도	성주군	초전면	35.974545	128.263336	83	93	2941
4784039000	경상북도	성주군	월항면	35.945573	128.31576	84	92	2942
4785000000	경상북도	칠곡군		35.992547	128.403797	85	93	2943
4785025000	경상북도	칠곡군	왜관읍	35.986008	128.3999	85	93	2944
4785025300	경상북도	칠곡군	북삼읍	36.059906	128.345153	84	94	2945
4785025600	경상북도	칠곡군	석적읍	36.048378	128.411378	85	94	2946
4785031000	경상북도	칠곡군	지천면	35.953117	128.4933	87	92	2947
4785032000	경상북도	칠곡군	동명면	35.981042	128.555733	88	93	2948
4785033000	경상북도	칠곡군	가산면	36.082994	128.541078	88	95	2949
4785036000	경상북도	칠곡군	약목면	36.029831	128.365997	85	94	2950
4785037000	경상북도	칠곡군	기산면	35.983425	128.384967	85	93	2951
4790000000	경상북도	예천군		36.65495	128.455022	86	107	2952
4790025000	경상북도	예천군	예천읍	36.654111	128.455822	86	107	2953
4790025300	경상북도	예천군	호명읍	36.591417	128.470556	86	106	2954
4790031000	경상북도	예천군	용문면	36.687283	128.413186	85	108	2955
4790034000	경상북도	예천군	감천면	36.718247	128.528675	87	109	2956
4790035000	경상북도	예천군	보문면	36.662389	128.513167	87	108	2957
4790037000	경상북도	예천군	유천면	36.6325	128.392311	85	107	2958
4790038000	경상북도	예천군	용궁면	36.605733	128.279631	83	106	2959
4790039000	경상북도	예천군	개포면	36.605489	128.368708	84	106	2960
4790040000	경상북도	예천군	지보면	36.545333	128.392564	85	105	2961
4790041000	경상북도	예천군	풍양면	36.507658	128.301242	83	104	2962
4790042000	경상북도	예천군	효자면	36.771367	128.41885	85	110	2963
4790043000	경상북도	예천군	은풍면	36.745109	128.443114	86	109	2964
4792000000	경상북도	봉화군		36.890261	128.734875	90	113	2965
4792025000	경상북도	봉화군	봉화읍	36.884933	128.741878	91	113	2966
4792031000	경상북도	봉화군	물야면	36.972294	128.738022	90	115	2967
4792032000	경상북도	봉화군	봉성면	36.883025	128.820308	92	113	2968
4792033000	경상북도	봉화군	법전면	36.907886	128.879189	93	113	2969
4792034000	경상북도	봉화군	춘양면	36.932242	128.917156	94	114	2970
4792035000	경상북도	봉화군	소천면	36.934847	129.005408	95	114	2971
4792036000	경상북도	봉화군	재산면	36.813103	128.9641	95	111	2972
4792037000	경상북도	봉화군	명호면	36.855967	128.9024	93	112	2973
4792038000	경상북도	봉화군	상운면	36.830942	128.757419	91	111	2974
4792039000	경상북도	봉화군	석포면	37.045792	129.067489	96	116	2975
4793000000	경상북도	울진군		36.990186	129.402786	102	115	2976
4793025000	경상북도	울진군	울진읍	36.994336	129.4054	102	115	2977
4793025300	경상북도	울진군	평해읍	36.72515	129.443708	103	110	2978
4793031000	경상북도	울진군	북면	37.102008	129.3754	101	118	2979
4793033000	경상북도	울진군	근남면	36.959906	129.396819	102	115	2980
4793035000	경상북도	울진군	기성면	36.795269	129.453733	103	111	2981
4793036000	경상북도	울진군	온정면	36.721192	129.347678	101	109	2982
4793037000	경상북도	울진군	죽변면	37.056897	129.424575	102	117	2983
4793038000	경상북도	울진군	후포면	36.675567	129.441731	103	109	2984
4793039000	경상북도	울진군	금강송면	36.935519	129.247186	99	114	2985
4793040000	경상북도	울진군	매화면	36.913106	129.382211	102	114	2986
4794000000	경상북도	울릉군		37.480575	130.903789	127	127	2987
4794025000	경상북도	울릉군	울릉읍	37.481114	130.901756	127	127	2988
4794031000	경상북도	울릉군	서면	37.463769	130.836189	126	127	2989
4794032000	경상북도	울릉군	북면	37.536783	130.872753	127	129	2990
4794033000	경상북도	울릉군	독도	37.241439	131.864847	144	123	2991
4800000000	경상남도			35.234736	128.694167	91	77	2992
4812100000	경상남도	창원시의창구		35.254003	128.640154	90	77	2993
4812125000	경상남도	창원시의창구	동읍	35.284725	128.682513	91	78	2994
4812131000	경상남도	창원시의창구	북면	35.347782	128.607038	89	79	2995
4812132000	경상남도	창원시의창구	대산면	35.332427	128.707781	91	79	2996
4812151000	경상남도	창원시의창구	의창동	35.262127	128.62295	90	77	2997
4812152000	경상남도	창원시의창구	팔룡동	35.257811	128.612324	90	77	2998
4812153000	경상남도	창원시의창구	명곡동	35.253547	128.640234	90	77	2999
4812154000	경상남도	창원시의창구	봉림동	35.251964	128.667345	91	77	3000
4812300000	경상남도	창원시성산구		35.198384	128.70294	91	76	3001
4812351000	경상남도	창원시성산구	반송동	35.235943	128.669512	91	77	3002
4812351500	경상남도	창원시성산구	용지동	35.236228	128.684129	91	77	3003
4812352000	경상남도	창원시성산구	중앙동	35.221098	128.673695	91	77	3004
4812353000	경상남도	창원시성산구	상남동	35.216268	128.687212	91	76	3005
4812354000	경상남도	창원시성산구	사파동	35.215843	128.708712	91	76	3006
4812355000	경상남도	창원시성산구	가음정동	35.213139	128.700594	91	76	3007
4812356000	경상남도	창원시성산구	성주동	35.189741	128.69502	91	76	3008
4812357000	경상남도	창원시성산구	웅남동	35.20531	128.627162	90	76	3009
4812500000	경상남도	창원시마산합포구		35.196874	128.567863	89	76	3010
4812531000	경상남도	창원시마산합포구	구산면	35.119699	128.580887	89	74	3011
4812532000	경상남도	창원시마산합포구	진동면	35.115182	128.488325	88	74	3012
4812533000	경상남도	창원시마산합포구	진북면	35.115474	128.467412	87	74	3013
4812534000	경상남도	창원시마산합포구	진전면	35.10289	128.418987	86	74	3014
4812551000	경상남도	창원시마산합포구	현동	35.138857	128.577012	89	75	3015
4812552000	경상남도	창원시마산합포구	가포동	35.169568	128.57205	89	75	3016
4812553000	경상남도	창원시마산합포구	월영동	35.179314	128.55775	89	76	3017
4812554000	경상남도	창원시마산합포구	문화동	35.184685	128.558175	89	76	3018
4812556500	경상남도	창원시마산합포구	반월중앙동	35.194093	128.564137	89	76	3019
4812557000	경상남도	창원시마산합포구	완월동	35.199526	128.564137	89	76	3020
4812558000	경상남도	창원시마산합포구	자산동	35.205538	128.565446	89	76	3021
4812561000	경상남도	창원시마산합포구	교방동	35.214335	128.566238	89	76	3022
4812563000	경상남도	창원시마산합포구	오동동	35.208768	128.5786	89	76	3023
4812564000	경상남도	창원시마산합포구	합포동	35.210925	128.579128	89	76	3024
4812565000	경상남도	창원시마산합포구	산호동	35.2161	128.58599	89	76	3025
4812700000	경상남도	창원시마산회원구		35.220932	128.579706	89	76	3026
4812725000	경상남도	창원시마산회원구	내서읍	35.24681	128.507625	88	77	3027
4812751000	경상남도	창원시마산회원구	회원1동	35.218263	128.574247	89	76	3028
4812752000	경상남도	창원시마산회원구	회원2동	35.218901	128.569238	89	76	3029
4812754500	경상남도	창원시마산회원구	석전동	35.230185	128.57335	89	77	3030
4812755000	경상남도	창원시마산회원구	회성동	35.233076	128.561637	89	77	3031
4812756000	경상남도	창원시마산회원구	양덕1동	35.23231	128.586212	89	77	3032
4812757000	경상남도	창원시마산회원구	양덕2동	35.229201	128.583925	89	77	3033
4812758000	경상남도	창원시마산회원구	합성1동	35.242217	128.583989	89	77	3034
4812759000	경상남도	창원시마산회원구	합성2동	35.241045	128.586195	89	77	3035
4812760000	경상남도	창원시마산회원구	구암1동	35.249383	128.593525	89	77	3036
4812761000	경상남도	창원시마산회원구	구암2동	35.24901	128.598388	89	77	3037
4812762000	경상남도	창원시마산회원구	봉암동	35.217595	128.602463	89	76	3038
4812900000	경상남도	창원시진해구		35.13306	128.710081	91	75	3039
4812953000	경상남도	창원시진해구	충무동	35.15054	128.660338	91	75	3040
4812954000	경상남도	창원시진해구	여좌동	35.158549	128.660315	91	75	3041
4812955000	경상남도	창원시진해구	태백동	35.1539	128.677376	91	75	3042
4812956000	경상남도	창원시진해구	경화동	35.154357	128.686838	91	75	3043
4812957000	경상남도	창원시진해구	병암동	35.154983	128.689563	91	75	3044
4812958000	경상남도	창원시진해구	석동	35.158645	128.700033	91	75	3045
4812959000	경상남도	창원시진해구	이동	35.149342	128.699912	91	75	3046
4812960000	경상남도	창원시진해구	자은동	35.147092	128.705436	91	75	3047
4812961000	경상남도	창원시진해구	덕산동	35.143347	128.703744	91	75	3048
4812962000	경상남도	창원시진해구	풍호동	35.137599	128.707313	91	75	3049
4812963000	경상남도	창원시진해구	웅천동	35.111338	128.749633	92	74	3050
4812964000	경상남도	창원시진해구	웅동1동	35.125896	128.782692	93	75	3051
4812965000	경상남도	창원시진해구	웅동2동	35.101282	128.814835	93	74	3052
4817000000	경상남도	진주시		35.177033	128.11	81	75	3053
4817025000	경상남도	진주시	문산읍	35.166003	128.166511	82	75	3054
4817031000	경상남도	진주시	내동면	35.162383	128.069622	80	75	3055
4817032000	경상남도	진주시	정촌면	35.128131	128.104975	81	74	3056
4817033000	경상남도	진주시	금곡면	35.091264	128.190022	82	73	3057
4817035000	경상남도	진주시	진성면	35.181922	128.225544	83	75	3058
4817036000	경상남도	진주시	일반성면	35.168031	128.279278	84	75	3059
4817037000	경상남도	진주시	이반성면	35.166172	128.328553	85	75	3060
4817038000	경상남도	진주시	사봉면	35.185208	128.272711	84	75	3061
4817039000	경상남도	진주시	지수면	35.231894	128.271844	83	76	3062
4817040000	경상남도	진주시	대곡면	35.261219	128.171575	82	77	3063
4817041000	경상남도	진주시	금산면	35.210933	128.150111	81	76	3064
4817042000	경상남도	진주시	집현면	35.23595	128.088586	80	76	3065
4817043000	경상남도	진주시	미천면	35.296139	128.117578	81	78	3066
4817044000	경상남도	진주시	명석면	35.216511	128.042542	79	76	3067
4817045000	경상남도	진주시	대평면	35.229611	127.963022	78	76	3068
4817046000	경상남도	진주시	수곡면	35.195586	127.934289	77	75	3069
4817051500	경상남도	진주시	천전동	35.180709	128.084786	80	75	3070
4817055500	경상남도	진주시	성북동	35.195742	128.078257	80	76	3071
4817056500	경상남도	진주시	중앙동	35.188964	128.088422	80	75	3072
4817059500	경상남도	진주시	상봉동	35.198564	128.075111	80	76	3073
4817067300	경상남도	진주시	상대동	35.180217	128.111758	81	75	3074
4817067800	경상남도	진주시	하대동	35.186178	128.129575	81	75	3075
4817068000	경상남도	진주시	상평동	35.173086	128.111222	81	75	3076
4817069500	경상남도	진주시	초장동	35.198447	128.117178	81	76	3077
4817071000	경상남도	진주시	평거동	35.16379	128.04002	79	75	3078
4817071500	경상남도	진주시	신안동	35.181472	128.0712	80	75	3079
4817072000	경상남도	진주시	이현동	35.189692	128.063953	80	75	3080
4817073000	경상남도	진주시	판문동	35.165047	128.054467	80	75	3081
4817074000	경상남도	진주시	가호동	35.156944	128.108822	81	75	3082
4817075000	경상남도	진주시	충무공동	35.182951	128.135843	81	75	3083
4822000000	경상남도	통영시		34.851258	128.435278	87	68	3084
4822025000	경상남도	통영시	산양읍	34.800317	128.397908	86	67	3085
4822031000	경상남도	통영시	용남면	34.86455	128.444589	87	68	3086
4822033000	경상남도	통영시	도산면	34.900078	128.364156	85	69	3087
4822034000	경상남도	통영시	광도면	34.896556	128.409208	86	69	3088
4822035000	경상남도	통영시	욕지면	34.633208	128.265578	84	63	3089
4822036000	경상남도	통영시	한산면	34.764011	128.5099	88	66	3090
4822037000	경상남도	통영시	사량면	34.842392	128.222089	83	68	3091
4822051000	경상남도	통영시	도천동	34.833919	128.415789	86	68	3092
4822053000	경상남도	통영시	명정동	34.839464	128.421953	86	68	3093
4822055000	경상남도	통영시	중앙동	34.843422	128.429197	87	68	3094
4822059000	경상남도	통영시	정량동	34.839936	128.432433	87	68	3095
4822060000	경상남도	통영시	북신동	34.853942	128.427686	87	68	3096
4822066500	경상남도	통영시	미수동	34.823639	128.400532	86	68	3097
4822067000	경상남도	통영시	봉평동	34.829575	128.416756	86	68	3098
4822070000	경상남도	통영시	무전동	34.85425	128.434642	87	68	3099
4824000000	경상남도	사천시		35.000283	128.066778	80	71	3100
4824025000	경상남도	사천시	사천읍	35.079681	128.093356	80	73	3101
4824031000	경상남도	사천시	정동면	35.053008	128.126111	81	72	3102
4824032000	경상남도	사천시	사남면	35.049444	128.077408	80	72	3103
4824033000	경상남도	사천시	용현면	35.010353	128.063444	80	71	3104
4824034000	경상남도	사천시	축동면	35.104056	128.090611	80	74	3105
4824035000	경상남도	사천시	곤양면	35.054436	127.961819	78	72	3106
4824036000	경상남도	사천시	곤명면	35.108919	127.943756	78	74	3107
4824037000	경상남도	사천시	서포면	35.004319	127.979075	78	71	3108
4824051000	경상남도	사천시	동서동	34.925444	128.071308	80	70	3109
4824052000	경상남도	사천시	선구동	34.926597	128.074311	80	70	3110
4824053000	경상남도	사천시	동서금동	34.927853	128.080856	80	70	3111
4824055000	경상남도	사천시	벌용동	34.940625	128.081864	80	70	3112
4824057000	경상남도	사천시	향촌동	34.930644	128.095633	81	70	3113
4824059500	경상남도	사천시	남양동	34.966486	128.065422	80	71	3114
4825000000	경상남도	김해시		35.225506	128.891667	95	77	3115
4825025000	경상남도	김해시	진영읍	35.301242	128.735556	92	78	3116
4825032000	경상남도	김해시	주촌면	35.232708	128.832908	93	77	3117
4825033000	경상남도	김해시	진례면	35.245956	128.749989	92	77	3118
4825034000	경상남도	김해시	한림면	35.317506	128.804508	93	79	3119
4825035000	경상남도	김해시	생림면	35.324883	128.851667	94	79	3120
4825036000	경상남도	김해시	상동면	35.304644	128.932697	95	78	3121
4825037000	경상남도	김해시	대동면	35.239197	128.982475	96	77	3122
4825051000	경상남도	김해시	동상동	35.233786	128.885733	94	77	3123
4825052000	경상남도	김해시	회현동	35.228492	128.880556	94	77	3124
4825053000	경상남도	김해시	부원동	35.225669	128.888822	94	77	3125
4825054000	경상남도	김해시	내외동	35.23195	128.866722	94	77	3126
4825055000	경상남도	김해시	북부동	35.259272	128.869753	94	77	3127
4825056500	경상남도	김해시	칠산서부동	35.219767	128.873242	94	76	3128
4825058000	경상남도	김해시	활천동	35.225881	128.902108	95	77	3129
4825059000	경상남도	김해시	삼안동	35.240761	128.909642	95	77	3130
4825060000	경상남도	김해시	불암동	35.218972	128.928986	95	77	3131
4825061000	경상남도	김해시	장유1동	35.201253	128.812772	93	76	3132
4825062000	경상남도	김해시	장유2동	35.197092	128.797786	93	76	3133
4825063000	경상남도	김해시	장유3동	35.175533	128.811325	93	76	3134
4827000000	경상남도	밀양시		35.500778	128.748944	92	83	3135
4827025000	경상남도	밀양시	삼랑진읍	35.392728	128.84	93	80	3136
4827025300	경상남도	밀양시	하남읍	35.372436	128.713289	91	80	3137
4827031000	경상남도	밀양시	부북면	35.508222	128.732108	91	83	3138
4827032000	경상남도	밀양시	상동면	35.549783	128.765544	92	84	3139
4827033000	경상남도	밀양시	산외면	35.499581	128.817097	93	83	3140
4827034000	경상남도	밀양시	산내면	35.581217	128.883111	94	84	3141
4827035000	경상남도	밀양시	단장면	35.512183	128.878289	94	83	3142
4827036000	경상남도	밀양시	상남면	35.445269	128.755842	92	81	3143
4827037000	경상남도	밀양시	초동면	35.418608	128.675153	91	81	3144
4827038000	경상남도	밀양시	무안면	35.467631	128.653742	90	82	3145
4827039000	경상남도	밀양시	청도면	35.545839	128.626697	90	83	3146
4827051000	경상남도	밀양시	내일동	35.491281	128.756356	92	82	3147
4827052000	경상남도	밀양시	내이동	35.493989	128.748486	92	82	3148
4827053000	경상남도	밀양시	삼문동	35.479975	128.755278	92	82	3149
4827054000	경상남도	밀양시	가곡동	35.475686	128.766778	92	82	3150
4827055000	경상남도	밀양시	교동	35.507944	128.759386	92	83	3151
4831000000	경상남도	거제시		34.877358	128.623356	90	69	3152
4831031000	경상남도	거제시	일운면	34.826533	128.705333	92	68	3153
4831032000	경상남도	거제시	동부면	34.818408	128.610375	90	68	3154
4831033000	경상남도	거제시	남부면	34.729042	128.612333	90	66	3155
4831034000	경상남도	거제시	거제면	34.847883	128.592611	89	68	3156
4831035000	경상남도	거제시	둔덕면	34.833639	128.507311	88	68	3157
4831036000	경상남도	거제시	사등면	34.915808	128.524475	88	70	3158
4831037000	경상남도	거제시	연초면	34.91145	128.658775	91	70	3159
4831038000	경상남도	거제시	하청면	34.952206	128.657578	91	71	3160
4831039000	경상남도	거제시	장목면	34.983511	128.684575	91	71	3161
4831051000	경상남도	거제시	장승포동	34.86425	128.7294	92	69	3162
4831053000	경상남도	거제시	능포동	34.876117	128.736911	92	69	3163
4831054000	경상남도	거제시	아주동	34.862939	128.694364	91	69	3164
4831055000	경상남도	거제시	옥포1동	34.887861	128.694886	91	69	3165
4831056000	경상남도	거제시	옥포2동	34.893478	128.690556	91	69	3166
4831057000	경상남도	거제시	장평동	34.889558	128.609467	90	69	3167
4831058000	경상남도	거제시	고현동	34.882599	128.623325	90	69	3168
4831059000	경상남도	거제시	상문동	34.86809	128.637944	90	69	3169
4831060000	경상남도	거제시	수양동	34.887941	128.646287	91	69	3170
4833000000	경상남도	양산시		35.331928	129.039411	97	79	3171
4833025300	경상남도	양산시	물금읍	35.308039	128.990644	96	78	3172
4833031000	경상남도	양산시	동면	35.320447	129.064142	98	79	3173
4833032000	경상남도	양산시	원동면	35.361628	128.921067	95	80	3174
4833033000	경상남도	양산시	상북면	35.415314	129.066667	97	81	3175
4833034000	경상남도	양산시	하북면	35.486233	129.089222	98	82	3176
4833051000	경상남도	양산시	중앙동	35.342736	129.043253	97	79	3177
4833051500	경상남도	양산시	양주동	35.336465	129.032211	97	79	3178
4833052000	경상남도	양산시	삼성동	35.349758	129.042956	97	79	3179
4833053000	경상남도	양산시	강서동	35.342097	129.028422	97	79	3180
4833054000	경상남도	양산시	서창동	35.413217	129.175422	99	81	3181
4833055000	경상남도	양산시	소주동	35.416581	129.1562	99	81	3182
4833056000	경상남도	양산시	평산동	35.380261	129.150956	99	80	3183
4833057000	경상남도	양산시	덕계동	35.370422	129.152264	99	80	3184
4872000000	경상남도	의령군		35.319119	128.263822	83	78	3185
4872025000	경상남도	의령군	의령읍	35.318	128.262719	83	78	3186
4872031000	경상남도	의령군	가례면	35.323647	128.247467	83	78	3187
4872032000	경상남도	의령군	칠곡면	35.338333	128.194778	82	79	3188
4872033000	경상남도	의령군	대의면	35.368828	128.110456	81	79	3189
4872034000	경상남도	의령군	화정면	35.274644	128.213011	82	77	3190
4872035000	경상남도	의령군	용덕면	35.345083	128.292819	84	79	3191
4872036000	경상남도	의령군	정곡면	35.3775	128.328553	84	80	3192
4872037000	경상남도	의령군	지정면	35.379475	128.388267	85	80	3193
4872038000	경상남도	의령군	낙서면	35.481125	128.379433	85	82	3194
4872039000	경상남도	의령군	부림면	35.463417	128.326778	84	81	3195
4872040000	경상남도	의령군	봉수면	35.469228	128.268389	83	82	3196
4872041500	경상남도	의령군	궁류면	35.444306	128.251142	83	81	3197
4872042000	경상남도	의령군	유곡면	35.4302	128.315842	84	81	3198
4873000000	경상남도	함안군		35.269406	128.408708	86	77	3199
4873025000	경상남도	함안군	가야읍	35.26915	128.410442	86	77	3200
4873025300	경상남도	함안군	칠원읍	35.308803	128.518564	88	78	3201
4873031000	경상남도	함안군	함안면	35.239036	128.425922	86	77	3202
4873032000	경상남도	함안군	군북면	35.258608	128.347231	85	77	3203
4873033000	경상남도	함안군	법수면	35.312453	128.357597	85	78	3204
4873034000	경상남도	함안군	대산면	35.347119	128.433708	86	79	3205
4873035000	경상남도	함안군	칠서면	35.330361	128.500286	87	79	3206
4873036000	경상남도	함안군	칠북면	35.343547	128.523856	88	79	3207
4873038000	경상남도	함안군	산인면	35.276269	128.426478	86	77	3208
4873039000	경상남도	함안군	여항면	35.207119	128.436708	86	76	3209
4874000000	경상남도	창녕군		35.541536	128.494533	87	83	3210
4874025000	경상남도	창녕군	창녕읍	35.537658	128.503356	87	83	3211
4874025300	경상남도	창녕군	남지읍	35.386042	128.479433	87	80	3212
4874031000	경상남도	창녕군	고암면	35.573356	128.513186	88	84	3213
4874032000	경상남도	창녕군	성산면	35.625717	128.496189	87	85	3214
4874033000	경상남도	창녕군	대합면	35.610586	128.474278	87	85	3215
4874034000	경상남도	창녕군	이방면	35.574067	128.390031	85	84	3216
4874035000	경상남도	창녕군	유어면	35.505053	128.413333	86	82	3217
4874036000	경상남도	창녕군	대지면	35.552519	128.470064	87	84	3218
4874037000	경상남도	창녕군	계성면	35.465739	128.515244	88	82	3219
4874038000	경상남도	창녕군	영산면	35.450586	128.530153	88	81	3220
4874039000	경상남도	창녕군	장마면	35.455106	128.475144	87	81	3221
4874040000	경상남도	창녕군	도천면	35.432028	128.520253	88	81	3222
4874041000	경상남도	창녕군	길곡면	35.384019	128.571289	89	80	3223
4874042000	경상남도	창녕군	부곡면	35.431689	128.605131	89	81	3224
4882000000	경상남도	고성군		34.9699	128.324542	85	71	3225
4882025000	경상남도	고성군	고성읍	34.9711	128.326533	85	71	3226
4882031000	경상남도	고성군	삼산면	34.933611	128.276053	84	70	3227
4882032000	경상남도	고성군	하일면	34.940317	128.194642	82	70	3228
4882033000	경상남도	고성군	하이면	34.925586	128.125078	81	70	3229
4882034000	경상남도	고성군	상리면	34.996656	128.188567	82	71	3230
4882035000	경상남도	고성군	대가면	35.014256	128.300556	84	72	3231
4882036000	경상남도	고성군	영현면	35.051017	128.207678	82	72	3232
4882037000	경상남도	고성군	영오면	35.104789	128.239853	83	74	3233
4882038000	경상남도	고성군	개천면	35.095608	128.261078	83	73	3234
4882039000	경상남도	고성군	구만면	35.084753	128.337097	85	73	3235
4882040000	경상남도	고성군	회화면	35.057097	128.375522	85	73	3236
4882041000	경상남도	고성군	마암면	35.052083	128.338911	85	73	3237
4882042000	경상남도	고성군	동해면	35.038347	128.4232	86	72	3238
4882043000	경상남도	고성군	거류면	34.988664	128.406467	86	71	3239
4884000000	경상남도	남해군		34.834558	127.894467	77	68	3240
4884025000	경상남도	남해군	남해읍	34.835417	127.895956	77	68	3241
4884031000	경상남도	남해군	이동면	34.796311	127.9569	78	67	3242
4884032000	경상남도	남해군	상주면	34.720569	127.9878	79	65	3243
4884033000	경상남도	남해군	삼동면	34.827894	128.003144	79	67	3244
4884034000	경상남도	남해군	미조면	34.708989	128.049067	80	65	3245
4884035000	경상남도	남해군	남면	34.7683	127.888931	77	66	3246
4884036000	경상남도	남해군	서면	34.80695	127.840464	76	67	3247
4884037000	경상남도	남해군	고현면	34.892575	127.876467	77	69	3248
4884038000	경상남도	남해군	설천면	34.921781	127.916175	77	69	3249
4884039000	경상남도	남해군	창선면	34.854711	128.014319	79	68	3250
4885000000	경상남도	하동군		35.064203	127.753431	74	73	3251
4885025000	경상남도	하동군	하동읍	35.069019	127.747419	74	73	3252
4885031000	경상남도	하동군	화개면	35.185308	127.627578	72	75	3253
4885032000	경상남도	하동군	악양면	35.159294	127.711086	74	75	3254
4885033000	경상남도	하동군	적량면	35.080078	127.779067	75	73	3255
4885034000	경상남도	하동군	횡천면	35.106681	127.816111	75	73	3256
4885035000	경상남도	하동군	고전면	35.019081	127.819444	76	72	3257
4885036000	경상남도	하동군	금남면	34.947414	127.861133	76	70	3258
4885037000	경상남도	하동군	진교면	35.0274	127.903111	77	72	3259
4885038000	경상남도	하동군	양보면	35.044242	127.847908	76	72	3260
4885039000	경상남도	하동군	북천면	35.111575	127.894989	77	74	3261
4885040000	경상남도	하동군	청암면	35.152978	127.802164	75	74	3262
4885041000	경상남도	하동군	옥종면	35.179883	127.881697	77	75	3263
4885042000	경상남도	하동군	금성면	34.960694	127.792375	75	70	3264
4886000000	경상남도	산청군		35.412492	127.875619	76	80	3265
4886025000	경상남도	산청군	산청읍	35.410347	127.879622	76	80	3266
4886031000	경상남도	산청군	차황면	35.460653	127.929989	77	81	3267
4886032000	경상남도	산청군	오부면	35.455678	127.864133	76	81	3268
4886033000	경상남도	산청군	생초면	35.490108	127.835064	76	82	3269
4886034000	경상남도	산청군	금서면	35.414125	127.865333	76	80	3270
4886035000	경상남도	산청군	삼장면	35.295197	127.833931	76	78	3271
4886036000	경상남도	산청군	시천면	35.275275	127.842842	76	77	3272
4886037000	경상남도	산청군	단성면	35.295825	127.959811	78	78	3273
4886038000	경상남도	산청군	신안면	35.300925	127.975253	78	78	3274
4886039000	경상남도	산청군	생비량면	35.341992	128.047264	79	79	3275
4886040000	경상남도	산청군	신등면	35.379681	128.008978	79	80	3276
4887000000	경상남도	함양군		35.517469	127.727419	74	82	3277
4887025000	경상남도	함양군	함양읍	35.516619	127.728797	74	82	3278
4887031000	경상남도	함양군	마천면	35.393894	127.665197	73	80	3279
4887032000	경상남도	함양군	휴천면	35.477644	127.752375	74	82	3280
4887033000	경상남도	함양군	유림면	35.463172	127.7945	75	81	3281
4887034000	경상남도	함양군	수동면	35.519133	127.789908	75	82	3282
4887035000	경상남도	함양군	지곡면	35.563172	127.776389	74	83	3283
4887036000	경상남도	함양군	안의면	35.625633	127.813444	75	85	3284
4887037000	경상남도	함양군	서하면	35.644619	127.697556	73	85	3285
4887038000	경상남도	함양군	서상면	35.680369	127.688056	73	86	3286
4887039000	경상남도	함양군	백전면	35.548647	127.637786	72	83	3287
4887040000	경상남도	함양군	병곡면	35.525439	127.684289	73	83	3288
4888000000	경상남도	거창군		35.683625	127.911656	77	86	3289
4888025000	경상남도	거창군	거창읍	35.684944	127.906019	77	86	3290
4888031000	경상남도	거창군	주상면	35.746642	127.915278	77	87	3291
4888032000	경상남도	거창군	웅양면	35.802367	127.919956	77	89	3292
4888033000	경상남도	거창군	고제면	35.811819	127.873586	76	89	3293
4888034000	경상남도	거창군	북상면	35.774394	127.821389	75	88	3294
4888035000	경상남도	거창군	위천면	35.746558	127.835308	75	87	3295
4888036000	경상남도	거창군	마리면	35.698178	127.856797	76	86	3296
4888037000	경상남도	거창군	남상면	35.640167	127.912189	77	85	3297
4888038000	경상남도	거창군	남하면	35.664683	127.945789	77	86	3298
4888039000	경상남도	거창군	신원면	35.564706	127.9273	77	84	3299
4888040000	경상남도	거창군	가조면	35.707969	128.0169	79	87	3300
4888041000	경상남도	거창군	가북면	35.759775	127.995464	78	88	3301
4889000000	경상남도	합천군		35.563617	128.167931	81	84	3302
4889025000	경상남도	합천군	합천읍	35.562883	128.160153	81	84	3303
4889031000	경상남도	합천군	봉산면	35.623017	128.044053	79	85	3304
4889032000	경상남도	합천군	묘산면	35.655431	128.115556	80	86	3305
4889033000	경상남도	합천군	가야면	35.7597	128.141642	81	88	3306
4889034000	경상남도	합천군	야로면	35.702183	128.169908	81	87	3307
